date_time,Temparature,humidity,Temp_opcn2,6.5um,sfr,10um,12um,14um,16um,PM2.5,Bin1MTOF,Pressure,8um,Bin5MTOF,PM1,Bin7MTOF,Checksum,Bin3MTOF,PM10,4um,5um,2.1um,3um,1.3um,1.6um,0.78um,1um,0.38um,0.54um,samplingPeriod
2019-05-23 19:41:02,27.0,60.0,None,0.0,4.57731962204,0.0,0.0,0.0,0.0,11.0797271729,2.66666666667,None,0.0,22.6666666667,5.29682779312,29.3333333333,143,5.66666666667,13.684425354,0.0691818301595,0.0,0.0691818301595,0.0691818301595,0.622636471436,1.38363660319,6.1571828842,1.31445477303,0.0,0.207545490479,3.15788793564
2019-05-23 19:41:06,27.0,60.0,None,0.0,4.57731962204,0.0,0.0,0.0,0.0,10.3891887665,0.0,None,0.0,25.3333333333,5.11105012894,0.0,246,10.0,10.9540557861,0.0,0.0,0.115220803183,0.0,0.921766425467,0.768138687889,5.99148176553,1.65149817896,0.0,0.0,5.6882557869
2019-05-23 19:41:11,27.0,61.0,None,0.0,4.57731962204,0.0,0.0,0.0,0.0,11.8913326263,0.0,None,0.0,28.6666666667,5.64987659454,0.0,157,12.6666666667,12.8821773529,0.0,0.0,0.345918500552,0.0,0.968571801545,0.830204401324,6.50326781037,2.21387840353,0.0,0.0,3.15780258179
2019-05-23 19:41:15,27.0,60.0,None,0.0,4.81445789337,0.0,0.0,0.0,0.0,11.7691078186,3.0,None,0.0,24.6666666667,5.62261104584,22.6666666667,157,9.33333333333,23.3096523285,0.131552936182,0.131552936182,0.263105872364,0.0657764680909,0.591988212819,0.789317617091,6.57764680909,1.57863523418,0.0,0.197329404273,3.15778136253
2019-05-23 19:41:18,27.0,61.0,None,0.0,4.81860494614,0.0,0.0,0.0,0.0,11.6711196899,5.0,None,0.0,19.6666666667,6.0491771698,11.6666666667,154,7.33333333333,16.2926921844,0.0,0.0657136418922,0.131427283784,0.0657136418922,0.722850060815,0.394281851353,7.35992789193,1.31427283784,0.0,0.0657136418922,3.15808010101
2019-05-23 19:41:21,27.0,61.0,None,0.0,4.81860494614,0.0,0.0,0.0,0.0,10.1833238602,0.0,None,0.0,28.6666666667,5.28298091888,0.0,135,8.33333333333,10.6695127487,0.0,0.0,0.131296908198,0.0,0.459539178694,0.525187632794,6.43354850172,1.31296908198,0.0,0.0,3.16121602058
2019-05-23 19:41:24,27.0,61.0,None,0.0,4.91075515747,0.0,0.0,0.0,0.0,11.1085929871,2.33333333333,None,0.0,22.6666666667,5.66096401215,0.0,153,8.0,12.9616451263,0.0645262985288,0.0,0.0645262985288,0.0,0.451684089702,0.709789283817,6.710735047,1.80673635881,0.0,0.0645262985288,3.15583992004
2019-05-23 19:41:28,27.0,61.0,None,0.0,5.0,0.0,0.0,0.0,0.0,8.74197769165,2.33333333333,None,0.0,31.6666666667,4.33124399185,12.3333333333,120,6.33333333333,9.76432609558,0.0,0.0,0.189900334452,0.063300111484,0.253200445936,0.696301226324,5.19060914169,1.13940200671,0.0,0.063300111484,3.15955209732
2019-05-23 19:41:31,27.0,61.0,None,0.0,5.0,0.0,0.0,0.0,0.0,10.3348808289,0.0,None,0.0,25.6666666667,5.18838119507,21.3333333333,143,8.66666666667,11.3528842926,0.0,0.0,0.190683132441,0.0635610441471,0.635610441471,0.508488353177,6.22898232642,1.46190401538,0.0,0.0,3.14658141136
2019-05-23 19:41:34,27.0,61.0,None,0.0,5.0,0.0,0.0,0.0,0.0,11.2226324081,0.0,None,0.0,30.6666666667,5.48261260986,0.0,154,7.0,12.2138700485,0.0,0.0,0.381317147368,0.0,0.699081436842,0.762634294737,6.60949722105,1.33461001579,0.0,0.0,3.14698672295
2019-05-23 19:41:37,28.0,62.0,None,0.0,5.10344839096,0.0,0.0,0.0,0.0,9.55705165863,3.33333333333,None,0.0,28.3333333333,4.81006145477,0.0,245,9.0,10.1042356491,0.0,0.0,0.138202922329,0.0,0.62191315048,0.691014611644,5.73542127664,1.20927557038,0.0,0.0691014611644,5.67125320435
2019-05-23 19:41:43,27.0,61.0,None,0.0,5.37096786499,0.0590568293936,0.0,0.0,0.0,8.29518604279,4.0,None,0.0,40.0,4.08559989929,0.0,131,11.3333333333,30.0507888794,0.0,0.0,0.295284146968,0.0,0.236227317574,0.767738782116,4.19303488694,1.41736390545,0.0,0.767738782116,3.15266132355
2019-05-23 19:41:46,28.0,62.0,None,0.0348296583219,5.05898141861,0.0,0.0,0.0,0.0,8.22418785095,7.0,None,0.0,24.3333333333,4.0471572876,15.6666666667,213,11.6666666667,14.8700323105,0.0,0.0348296583219,0.17414829161,0.0696593166438,0.313466924897,0.487615216507,4.59751489849,1.49767530784,0.0,0.208977949931,5.67528533936
2019-05-23 19:41:52,28.0,62.0,None,0.0,4.72068977356,0.0,0.0,0.0,0.0,9.06481552124,6.0,None,0.0,47.3333333333,4.90405797958,0.0,132,9.0,9.50938987732,0.0,0.0,0.134261238609,0.0,0.268522477218,0.402783715827,4.4977514934,2.01391857913,0.0,1.544004244,3.15554141998
2019-05-23 19:41:55,28.0,62.0,None,0.0,4.8174290657,0.0,0.0,0.0,0.0,9.13734436035,4.33333333333,None,0.0,21.0,4.53453731537,0.0,126,9.66666666667,11.3550291061,0.0657945726658,0.0,0.328972863329,0.0,0.46056200866,0.394767435995,4.93459294993,1.57906974398,0.0,0.526356581326,3.1549654007
2019-05-23 19:41:59,28.0,62.0,None,0.0,5.36871957779,0.0,0.0,0.0,0.0,8.228723526,3.66666666667,None,0.0,35.3333333333,4.2182135582,0.0,234,9.33333333333,8.87238407135,0.0,0.0,0.196684766141,0.0,0.360588737925,0.819519858921,4.19594167768,0.983423830705,0.0,1.11454700813,5.68211221695
2019-05-23 19:42:05,28.0,62.0,None,0.0,5.5257806778,0.0573405727818,0.0,0.0,0.0,7.41364002228,4.33333333333,None,0.0,34.6666666667,4.40830373764,0.0,144,10.3333333333,28.5272884369,0.0,0.0,0.344043436691,0.0,0.573405727818,0.401384009472,2.00692004736,0.573405727818,0.114681145564,4.18586181307,3.15605330467
2019-05-23 19:42:08,28.0,62.0,None,0.0,5.40308189392,0.0,0.0,0.0,0.0,8.58739089966,4.66666666667,None,0.0,20.6666666667,5.01613664627,20.0,285,10.0,9.58259963989,0.0,0.0,0.162776028909,0.0651104115636,0.7162145272,0.7162145272,2.70208207989,0.585993704073,0.0325552057818,4.2972871632,5.68509864807
2019-05-23 19:42:14,28.0,62.0,None,0.0,5.54392528534,0.0,0.0,0.0,0.0,7.89070749283,4.33333333333,None,0.0,19.6666666667,4.65059566498,0.0,148,8.0,9.78724479675,0.057086534486,0.0,0.28543267243,0.0,0.342519206916,0.342519206916,2.51180751739,0.970471086263,0.0,3.93897087954,3.1597225666
2019-05-23 19:42:17,28.0,62.0,None,0.0,5.83873844147,0.0,0.0,0.0,0.0,7.41691589355,4.0,None,0.0,29.3333333333,4.39967870712,22.3333333333,145,14.0,8.29014396667,0.0,0.0,0.162804609566,0.0542682031887,0.379877422321,0.651218438264,2.44206914349,0.379877422321,0.0,3.79877422321,3.15598940849
2019-05-23 19:42:20,28.0,62.0,None,0.0,5.54848003387,0.0,0.0,0.0,0.0,7.49589490891,4.66666666667,None,0.0,25.3333333333,4.40236520767,0.0,148,8.33333333333,9.04549598694,0.0571484811128,0.0,0.0,0.0,0.685781773354,0.742930254467,2.05734532006,0.914375697805,0.0,4.0003936779,3.1537065506
2019-05-23 19:42:23,28.0,62.0,None,0.0,5.41391086578,0.0,0.0,0.0,0.0,6.98385000229,4.66666666667,None,0.0325192541424,28.6666666667,4.18553256989,0.0,238,9.66666666667,16.6304588318,0.0650385082849,0.0,0.162596270712,0.0,0.422750303852,0.26015403314,2.04871301097,1.00809687842,0.0,3.73971422638,5.67999982834
2019-05-23 19:42:29,28.0,62.0,None,0.0549782694327,5.76582336426,0.0,0.0,0.0,0.0,7.09883737564,4.0,None,0.0,16.3333333333,4.05904531479,0.0,141,9.66666666667,13.4446907043,0.0,0.0,0.164934808298,0.0,0.384847886029,0.604760963759,2.19913077731,1.04458711922,0.0,3.29869616596,3.15462398529
2019-05-23 19:42:32,28.0,63.0,None,0.0,5.51533985138,0.0,0.0,0.0,0.0,7.82347393036,4.66666666667,None,0.0,25.3333333333,4.99797677994,18.3333333333,152,14.0,11.9592924118,0.0,0.0571685700539,0.228674280216,0.0571685700539,0.343011420323,0.343011420323,2.05806852194,0.28584285027,0.0,5.31667701501,3.17154145241
2019-05-23 19:42:36,28.0,63.0,None,0.0,4.42886734009,0.0,0.0,0.0,0.0,8.85178279877,6.66666666667,None,0.0,15.6666666667,5.60955047607,0.0,160,8.66666666667,11.3681354523,0.0715761811925,0.0,0.429457087155,0.0,0.214728543577,0.644185630732,1.57467598623,0.715761811925,2.64831870412,5.15348504586,3.15456008911
2019-05-23 19:42:39,28.0,63.0,None,0.0,4.5248093605,0.0,0.0,0.0,0.0,8.20823287964,5.33333333333,None,0.0,29.0,5.30224895477,69.3333333333,141,11.0,8.9924955368,0.0,0.0,0.069977592847,0.069977592847,0.279910371388,0.489843149929,1.74943982117,1.1896190784,0.419865557082,5.59820742776,3.15820789337
2019-05-23 19:42:42,28.0,63.0,None,0.0,4.07104730606,0.0,0.0,0.0,0.0,8.53385162354,6.66666666667,None,0.0,40.3333333333,5.95896816254,0.0,154,12.0,8.84936618805,0.0,0.0,0.0,0.0,0.0778725551012,1.01234321632,1.16808832652,0.700852995911,3.03702964895,5.9961867428,3.15434670448
2019-05-23 19:42:45,28.0,63.0,None,0.0,4.33037996292,0.0,0.0,0.0,0.0,8.03328514099,5.33333333333,None,0.0,13.3333333333,5.42504024506,0.0,130,8.0,9.7761964798,0.0731837755402,0.0,0.0,0.0,0.292735102161,0.292735102161,2.19551326621,0.658653979862,0.658653979862,5.34241561443,3.15543460846
2019-05-23 19:42:49,28.0,63.0,None,0.0,4.91881132126,0.0,0.0,0.0,0.0,8.47931194305,4.33333333333,None,0.0,27.0,5.25224781036,0.0,144,6.33333333333,9.07859992981,0.0,0.0,0.257626719531,0.0,0.515253439062,0.322033399414,2.83389391484,0.579660118945,0.322033399414,4.44406091191,3.15652275085
